path,label_id
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/70cbe0b7-6861-45fa-ad12-8766e5316b20___GCREC_Bact.Sp 3175_final_masked.jpg,12
data/shared_subset/hybrid/pv/Bell_pepper_leaf_spot/6a457821-e634-425c-90f0-a4bbd76b5722___JR_B.Spot 3159_final_masked.jpg,3
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/08a25478-76ed-4e4c-8ad0-bc7322f050b0___GCREC_Bact.Sp 3028_final_masked.jpg,12
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/15d3bdd8-fa49-4fba-853d-7789d9893863___YLCV_NREC 2400_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_mosaic_virus/25857136-3515-4433-8129-c26f91e94cbe___PSU_CG 2233_final_masked.jpg,14
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/4e1d7a08-a036-474f-8b4c-eef9d7c093fa___RS_Late.B 5043_final_masked.jpg,13
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/9a93aee2-b611-44b2-a2fd-774af2c61628___YLCV_GCREC 2021_final_masked.jpg,15
data/shared_subset/hybrid/pv/Corn_leaf_blight/36c5fd81-d688-4013-8635-19d0fd14eeb9___RS_NLB 4666_final_masked.jpg,5
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/666f07e1-b030-4ba4-8111-9a1024763a1b___RS_Late.B 6932_final_masked.jpg,13
data/shared_subset/hybrid/pv/Tomato_leaf_mosaic_virus/a142b58c-1713-4e17-a68c-96eaf4b5ae23___PSU_CG 2219_final_masked.jpg,14
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/0c883752-3334-4615-841d-287d58ecf60d___GCREC_Bact.Sp 6119_final_masked.jpg,12
data/shared_subset/hybrid/pv/Potato_leaf_early_blight/61f4f7c5-cebe-471a-9be9-b595255b7fb4___RS_Early.B 7029_final_masked.jpg,7
data/shared_subset/hybrid/pv/Bell_pepper_leaf/3c9d9b2b-23de-48f6-98cf-cedf3d86359b___JR_HL 7599_final_masked.jpg,2
data/shared_subset/hybrid/pv/Bell_pepper_leaf_spot/1b589f92-a658-4e58-96de-db41acc411ce___JR_B.Spot 3239_final_masked.jpg,3
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/0f67214c-eede-4292-b731-30ef1c47b7b6___RS_Late.B 4902_final_masked.jpg,13
data/shared_subset/hybrid/pv/grape_leaf_black_rot/3f70c9d3-cf8a-43c3-87e3-c7a788579e7a___FAM_B.Rot 3534_final_masked.jpg,17
data/shared_subset/hybrid/pv/Apple_rust_leaf/b2723e0b-7e61-48ae-b50e-0cee5d437cb3___FREC_C.Rust 3823_final_masked.jpg,1
data/shared_subset/hybrid/pv/Tomato_Early_blight_leaf/a3d07302-420d-4b4e-94f2-6694ef9d2088___RS_Erly.B 7652_final_masked.jpg,10
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/9430ec1f-c0c4-40ea-9dc1-6821a4c4f84f___YLCV_GCREC 5537_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/4ebe0762-d421-4a65-ae3b-2ecfe863a88a___YLCV_NREC 2429_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/92508617-1037-4d3f-b2c2-c9f0c15c3263___RS_Late.B 5286_final_masked.jpg,13
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/b3481eef-aed0-41cf-a27b-ffbcff8b7928___UF.GRC_YLCV_Lab 02464_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/7bd5f0ae-4a05-4d77-93e2-831baf851726___UF.GRC_YLCV_Lab 08476_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/25a83fb3-e27a-419c-a9db-652fae319fcd___RS_Late.B 6191_final_masked.jpg,13
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/13ece3d5-a35e-4da2-9390-e58f4aa242e3___UF.GRC_YLCV_Lab 02403_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/40a79a6f-e1fc-428c-bd57-3af1a7236156___RS_Late.B 5432_final_masked.jpg,13
data/shared_subset/hybrid/pv/Bell_pepper_leaf/fcdaf487-38c1-43b8-906e-127185976fe7___JR_HL 8784_final_masked.jpg,2
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/e030230a-e378-4ccd-b086-17710f52cec1___YLCV_NREC 0127_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_Septoria_leaf_spot/7932cda6-c2ea-4211-9e34-5a5170687d23___Matt.S_CG 7498_final_masked.jpg,11
data/shared_subset/hybrid/pv/Corn_leaf_blight/0e9f32b5-3423-4412-a9b6-69ba653db207___RS_NLB 3565 copy 2_final_masked.jpg,5
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/c6eee071-b1e6-4237-9a0a-8f49e4665dc4___GCREC_Bact.Sp 3185_final_masked.jpg,12
data/shared_subset/hybrid/pv/grape_leaf_black_rot/e746d45b-f78b-4c7b-a419-acb0e8127448___FAM_B.Rot 3544_final_masked.jpg,17
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/6744d76c-c446-4b9c-bef7-796c0600fa40___GCREC_Bact.Sp 3719_final_masked.jpg,12
data/shared_subset/hybrid/pv/Tomato_leaf_mosaic_virus/457f4e02-65b3-4e02-ba87-7f20ab44f89e___PSU_CG 2180_final_masked.jpg,14
data/shared_subset/hybrid/pv/Bell_pepper_leaf_spot/21f7119e-d926-4be3-9ace-d6b26b280e64___JR_B.Spot 8837_final_masked.jpg,3
data/shared_subset/hybrid/pv/Corn_rust_leaf/968fdb08-4346-455b-a2d6-2b4dc69085be___RS_Rust 2219_final_masked.jpg,6
data/shared_subset/hybrid/pv/Corn_rust_leaf/f62589a0-cc32-4f92-82f1-cba3292eba92___RS_Rust 1892_final_masked.jpg,6
data/shared_subset/hybrid/pv/Potato_leaf_early_blight/541f3dc9-a330-4caf-97f3-88bec1b60c53___RS_Early.B 7767_final_masked.jpg,7
data/shared_subset/hybrid/pv/Tomato_Early_blight_leaf/872ec950-8238-4f73-a366-f72f2f92d3fe___RS_Erly.B 7487_final_masked.jpg,10
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/dcdbd8f4-8d1d-4646-9285-850be7cce71c___UF.GRC_YLCV_Lab 02406_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_Early_blight_leaf/96f7a84a-cafa-487d-a032-548cfe965bdb___RS_Erly.B 9621_final_masked.jpg,10
data/shared_subset/hybrid/pv/Bell_pepper_leaf/3ba519c0-340f-4cef-bbea-fcb67645868e___JR_HL 7828_final_masked.jpg,2
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/086d934e-5c88-4eb1-9011-5a7358529704___YLCV_GCREC 5450_final_masked.jpg,15
data/shared_subset/hybrid/pv/Bell_pepper_leaf_spot/8ea79527-9b03-44c1-a686-db2ab4b87623___JR_B.Spot 3335_final_masked.jpg,3
data/shared_subset/hybrid/pv/Corn_Gray_leaf_spot/9a59a663-089f-4722-8bb5-937f18978888___RS_GLSp 7301_final_masked.jpg,4
data/shared_subset/hybrid/pv/Bell_pepper_leaf_spot/e5781299-7fd6-4d80-aca1-d78910d9da1c___JR_B.Spot 3371_final_masked.jpg,3
data/shared_subset/hybrid/pv/Corn_leaf_blight/47eca8a9-befb-4c5e-b2da-991655be867b___RS_NLB 3838_final_masked.jpg,5
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/c215da6d-139c-40b7-aeae-41138ff98a1c___GHLB2 Leaf 8932_final_masked.jpg,13
data/shared_subset/hybrid/pv/Bell_pepper_leaf/ec363e4b-79c9-460a-a6a4-cac25a71d6ba___JR_HL 8478_final_masked.jpg,2
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/695d436f-c1af-46d9-860e-aec59448a4f5___YLCV_GCREC 5455_final_masked.jpg,15
data/shared_subset/hybrid/pv/Bell_pepper_leaf_spot/eeb59903-65af-4d9f-9ab9-ec6725aa3a39___JR_B.Spot 3359_final_masked.jpg,3
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/67b7c85c-f6e2-419f-b3a7-20bcae8c3afa___UF.GRC_YLCV_Lab 01429_final_masked.jpg,15
data/shared_subset/hybrid/pv/Corn_leaf_blight/1e974f0a-834e-4288-bba8-134c860882f5___RS_NLB 4268_final_masked.jpg,5
data/shared_subset/hybrid/pv/Bell_pepper_leaf/61e598a1-aaef-48ef-b2d3-773619d25b21___JR_HL 7910_final_masked.jpg,2
data/shared_subset/hybrid/pv/Squash_Powdery_mildew_leaf/ea678e20-90d1-4d77-a290-3d9cd8e93b86___UMD_Powd.M 0276_final_masked.jpg,9
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/5a43dabd-d732-4fe5-bd01-1d23f4a41d5e___GCREC_Bact.Sp 6389_final_masked.jpg,12
data/shared_subset/hybrid/pv/Bell_pepper_leaf/2f2aa4d8-cb43-4745-8cac-7560829ba950___JR_HL 8020_final_masked.jpg,2
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/d7e92f44-d414-4201-83f7-40663d5e57c2___UF.GRC_YLCV_Lab 03295_final_masked.jpg,15
data/shared_subset/hybrid/pv/grape_leaf_black_rot/35b05f58-cb96-4d85-b5b7-9c03c84862b3___FAM_B.Rot 0351_final_masked.jpg,17
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/d03292d0-0b5d-4b4c-b86d-1a0dad4842e8___YLCV_GCREC 1922_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/6438b04f-0013-4e36-9481-0c9e54f3447f___YLCV_NREC 0278_final_masked.jpg,15
data/shared_subset/hybrid/pv/Corn_leaf_blight/7272d46b-b201-4ffc-8634-1555b87e23ff___RS_NLB 3472_final_masked.jpg,5
data/shared_subset/hybrid/pv/Corn_rust_leaf/dd276977-f710-4a65-8803-92aac3cf77c1___RS_Rust 2104_final_masked.jpg,6
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/9cbd559d-43df-436a-958b-e652e78fe9b9___UF.GRC_YLCV_Lab 02443_final_masked.jpg,15
data/shared_subset/hybrid/pv/Potato_leaf_early_blight/a10b278a-fcce-4cf4-aada-254e89050be5___RS_Early.B 7524_final_masked.jpg,7
data/shared_subset/hybrid/pv/Tomato_Septoria_leaf_spot/699bc438-4477-447e-92a7-038662112f61___Keller.St_CG 2006_final_masked.jpg,11
data/shared_subset/hybrid/pv/grape_leaf_black_rot/83ce53fb-8ca6-4bf3-a07b-f0f3ea4ed16a___FAM_B.Rot 0663_final_masked.jpg,17
data/shared_subset/hybrid/pv/Squash_Powdery_mildew_leaf/51f59731-c888-4027-90f8-261508b2fef7___MD_Powd.M 0975_final_masked.jpg,9
data/shared_subset/hybrid/pv/Tomato_Early_blight_leaf/26e2e7aa-800c-421b-92e8-3e20c5f5757e___RS_Erly.B 7656_final_masked.jpg,10
data/shared_subset/hybrid/pv/Apple_Scab_Leaf/073b509f-c1ea-4e61-881b-2e874c5f4199___FREC_Scab 3286_final_masked.jpg,0
data/shared_subset/hybrid/pv/Bell_pepper_leaf/8de81983-7026-47e2-a972-854af986bfc0___JR_HL 5879_final_masked.jpg,2
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/35c80526-d4ca-4742-9903-6a9463c532e4___GCREC_Bact.Sp 2965_final_masked.jpg,12
data/shared_subset/hybrid/pv/Tomato_leaf_mosaic_virus/eec8df45-9f5b-4121-a630-8088c5422efd___PSU_CG 2157_final_masked.jpg,14
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/b47f267d-7a17-4e4e-935e-4e6c0d7fd4f9___RS_Late.B 6146_final_masked.jpg,13
data/shared_subset/hybrid/pv/Tomato_Septoria_leaf_spot/bdaa50fa-956a-4452-8c8c-c846fbcc7b19___Matt.S_CG 1406_final_masked.jpg,11
data/shared_subset/hybrid/pv/Squash_Powdery_mildew_leaf/41958003-fb52-41f4-a679-9c7a0e731b54___MD_Powd.M 1039_final_masked.jpg,9
data/shared_subset/hybrid/pv/Corn_leaf_blight/142cd767-835c-4465-9ac9-4c569c5ea542___RS_NLB 3822_final_masked.jpg,5
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/5d5d8789-8979-4e2d-ac17-7228e8af61c9___RS_Late.B 5109_final_masked.jpg,13
data/shared_subset/hybrid/pv/Bell_pepper_leaf/a34d9ad8-1024-4628-bead-dcd593d37400___JR_HL 8333_final_masked.jpg,2
data/shared_subset/hybrid/pv/Corn_Gray_leaf_spot/5cd4836c-b974-4228-b23f-1e70e8c3ea11___RS_GLSp 7328_final_masked.jpg,4
data/shared_subset/hybrid/pv/Corn_rust_leaf/b44297d5-2c41-4582-bfe9-68a0d97e5a95___RS_Rust 1600_final_masked.jpg,6
data/shared_subset/hybrid/pv/Tomato_mold_leaf/538d20ab-b01e-4d55-ad39-b0fbeb3babbe___Crnl_L.Mold 7002_final_masked.jpg,16
data/shared_subset/hybrid/pv/Potato_leaf_late_blight/d50d5ba8-c809-431c-8cc1-e297bc2706f7___RS_LB 4467_final_masked.jpg,8
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/54447f20-dc92-409b-b831-6b2a2449adf9___UF.GRC_YLCV_Lab 03346_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/ac205c4a-58c5-430f-8b4c-f853652df749___GHLB_PS Leaf 30 Day 13_final_masked.jpg,13
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/3d14acd6-7729-4375-ac73-4177cd5e504b___UF.GRC_YLCV_Lab 02994_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/f08ebd91-a148-4494-a45c-55ebc1bf1f60___GHLB2 Leaf 8942_final_masked.jpg,13
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/f527ed8b-e5c2-4412-948f-d940039d60d3___YLCV_GCREC 5168_final_masked.jpg,15
data/shared_subset/hybrid/pv/Squash_Powdery_mildew_leaf/235c38ae-fa46-4d42-9d90-0482c39a35db___MD_Powd.M 0572_final_masked.jpg,9
data/shared_subset/hybrid/pv/Tomato_mold_leaf/e401be04-ce62-4682-ae91-765fc4c2cc31___Crnl_L.Mold 7114_final_masked.jpg,16
data/shared_subset/hybrid/pv/Tomato_mold_leaf/edf50862-c5ce-406d-a3f1-f228bd358ca3___Crnl_L.Mold 7038_final_masked.jpg,16
data/shared_subset/hybrid/pv/grape_leaf_black_rot/30cd541f-ff78-49e8-b114-01508f09144b___FAM_B.Rot 5020_final_masked.jpg,17
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/22062fea-5f67-45d8-b795-7f7dae68e32f___YLCV_GCREC 5367_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_Early_blight_leaf/a8e1a7a4-d45d-4072-9c25-6f7685f8f08b___RS_Erly.B 9387_final_masked.jpg,10
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/977a0667-709d-487f-8a93-7307452ee661___UF.GRC_YLCV_Lab 01566_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/79467ea0-5c59-4094-bddd-02074075b621___YLCV_NREC 2589_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/bc2118c0-496d-41ad-a96f-1e26a244b528___YLCV_NREC 2613_final_masked.jpg,15
data/shared_subset/hybrid/pv/Bell_pepper_leaf_spot/0f2b941b-cce2-46e1-a6e3-6924604e9926___NREC_B.Spot 9073_final_masked.jpg,3
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/20b33342-6c05-4cab-9008-6f09548a0db9___RS_Late.B 5128_final_masked.jpg,13
data/shared_subset/hybrid/pv/Potato_leaf_late_blight/6c5ac624-844c-4d01-b030-38e1130e890a___RS_LB 3973_final_masked.jpg,8
data/shared_subset/hybrid/pv/Bell_pepper_leaf/1fdbead6-97f6-4712-8c5e-2a1285e1e777___JR_HL 8681_final_masked.jpg,2
data/shared_subset/hybrid/pv/Bell_pepper_leaf_spot/b766708d-5d33-4034-afc8-fbf9ffece733___JR_B.Spot 9037_final_masked.jpg,3
data/shared_subset/hybrid/pv/Squash_Powdery_mildew_leaf/c556ad9e-d84f-4d18-a4c8-681acb283999___UMD_Powd.M 0038_final_masked.jpg,9
data/shared_subset/hybrid/pv/Corn_rust_leaf/adbab47c-87a5-4800-a8bf-48f3d6abe235___RS_Rust 2432_final_masked.jpg,6
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/19381f77-9ca4-427e-9abe-13868443addf___YLCV_NREC 2217_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_Septoria_leaf_spot/fbd92c9a-47de-431a-b3cb-fb25193b1e09___Keller.St_CG 2045_final_masked.jpg,11
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/7e0d5243-30b8-4e75-a530-a07e20c3ee13___YLCV_NREC 2043_final_masked.jpg,15
data/shared_subset/hybrid/pv/Bell_pepper_leaf/c0970a6a-0a3c-4582-99c1-1c2bf433b253___JR_HL 8757_final_masked.jpg,2
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/2f48b422-e9b2-4143-8b7f-c44cea6fb2fd___UF.GRC_BS_Lab Leaf 0450_final_masked.jpg,12
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/99abcc2c-0b45-4868-bf37-23c347dbb4b8___YLCV_GCREC 2257_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/61956cbd-f717-4785-aa37-05f3a369c968___UF.GRC_YLCV_Lab 02394_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/2d774052-b20a-441e-8ac1-f35239810e67___UF.GRC_BS_Lab Leaf 0336_final_masked.jpg,12
data/shared_subset/hybrid/pv/Apple_rust_leaf/d64bd246-5ab0-4b1e-b522-3f69668214d1___FREC_C.Rust 4290_final_masked.jpg,1
data/shared_subset/hybrid/pv/Tomato_Early_blight_leaf/a9a349e8-bf20-4495-8db5-70ca9293608d___RS_Erly.B 7367_final_masked.jpg,10
data/shared_subset/hybrid/pv/Corn_leaf_blight/79d78748-a6b6-489f-813d-5bceb0e9988b___RS_NLB 3666_final_masked.jpg,5
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/be6bb0b2-fa10-4b18-884a-deee85358e85___YLCV_NREC 2782_final_masked.jpg,15
data/shared_subset/hybrid/pv/Potato_leaf_late_blight/6f0fffdc-876f-449f-b03e-f25081f2c44f___RS_LB 4096_final_masked.jpg,8
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/eade7ec9-06b1-4bb7-a9d5-6872d7c181b1___UF.GRC_YLCV_Lab 09567_final_masked.jpg,15
data/shared_subset/hybrid/pv/Corn_rust_leaf/d09e3cf9-50a3-48c5-9b94-bce61fa340c5___RS_Rust 1653_final_masked.jpg,6
data/shared_subset/hybrid/pv/Tomato_leaf_yellow_virus/2c4409de-190b-47d6-8af7-6a51b2fa6ea9___UF.GRC_YLCV_Lab 03088_final_masked.jpg,15
data/shared_subset/hybrid/pv/Tomato_mold_leaf/47368e87-9afe-4943-8929-e5e8a652bf60___Crnl_L.Mold 8950_final_masked.jpg,16
data/shared_subset/hybrid/pv/Tomato_leaf_bacterial_spot/49c34c1b-08a8-4bdd-a933-0eb4daff5f97___GCREC_Bact.Sp 3501_final_masked.jpg,12
data/shared_subset/hybrid/pv/Corn_leaf_blight/76ac9115-7016-46bb-93a2-cbc420792406___RS_NLB 0782_final_masked.jpg,5
data/shared_subset/hybrid/pv/Corn_leaf_blight/919505a0-7e06-4a89-8faf-f308bd644a6a___RS_NLB 4141_final_masked.jpg,5
data/shared_subset/hybrid/pv/Apple_Scab_Leaf/40a5e87c-ee32-4d67-9b28-926e94638a1d___FREC_Scab 3251_final_masked.jpg,0
data/shared_subset/hybrid/pv/grape_leaf_black_rot/cf1f331a-313d-4fa5-9397-ea99a0cd2a59___FAM_B.Rot 3139_final_masked.jpg,17
data/shared_subset/hybrid/pv/Tomato_leaf_mosaic_virus/6e67c953-5934-439c-8303-e1762793a36a___PSU_CG 2181_final_masked.jpg,14
data/shared_subset/hybrid/pv/Tomato_leaf_late_blight/c57464ef-c813-4ee5-90db-2b196b996d57___GHLB2 Leaf 154.3_final_masked.jpg,13
data/shared_subset/hybrid/pv/Tomato_mold_leaf/78cfaa28-9259-4225-8641-5dfaceab2118___Crnl_L.Mold 6690_final_masked.jpg,16
